PT,TM,CPG,CPHL,CPWT,DROGDP,DROGDT,DROHLDP,DROHLDT,DROWTDP,DROWTDT,HG,HHL,HWT,ROG,ROHL,ROWT,RS,RSW,SEG,SEHL,SEWT,SIGGHL,SIGGWT,SIGHLWT,TCG,TCHL,TCWT,VISG,VISHL,VISWT
16410000.0,-39.0,4379.94119,1618.62044,4379.80727,8.60499e-06,-2.2390669,5.95106e-07,-0.56391425,7.55322e-08,-0.06318779,-411682.95,-398822.66,-2726848.8,229.530223,857.810788,1008.54422,0.0,5.97074e-06,-3858.9115,-1012.6545,-7716.2391,0.019221396,0.075386806,0.05616541,0.066744107,0.129498861,0.543982301,2.5535e-05,0.053556753,0.016278307
16820000.0,-39.0,4332.94968,1618.38401,4379.57694,8.25109e-06,-2.2040006,5.90684e-07,-0.56184275,7.54736e-08,-0.06287388,-413897.79,-398418.19,-2726448.3,232.984811,858.053873,1008.57518,0.0,5.95297e-06,-3875.9421,-1012.9681,-7716.2645,0.019221396,0.075386805,0.05616541,0.067838906,0.129616649,0.544044143,2.60036e-05,0.053829263,0.016256733
17230000.0,-39.0,4288.16195,1618.1501,4379.34689,7.92241e-06,-2.1697812,5.86317e-07,-0.55979231,7.54151e-08,-0.06256032,-415963.57,-398013.53,-2726047.7,236.299554,858.295156,1008.60611,0.0,5.93533e-06,-3892.2269,-1013.2803,-7716.2898,0.019221395,0.075386805,0.05616541,0.068913698,0.129733688,0.544105947,2.64595e-05,0.054101192,0.016235176
17640000.0,-39.0,4245.49437,1617.91869,4379.1171,7.61667e-06,-2.1364815,5.82002e-07,-0.55776259,7.53567e-08,-0.06224708,-417892.47,-397608.71,-2725647.1,239.484315,858.53466,1008.63702,0.0,5.91782e-06,-3907.8252,-1013.5912,-7716.315,0.019221395,0.075386805,0.05616541,0.06996974,0.129849985,0.544167712,2.69035e-05,0.054372538,0.016213636
18050000.0,-39.0,4204.85116,1617.68971,4378.88758,7.33177e-06,-2.1041431,5.77739e-07,-0.55575327,7.52984e-08,-0.06193418,-419695.39,-397203.71,-2725246.4,242.548063,858.772405,1008.6679,0.0,5.90043e-06,-3922.7901,-1013.9008,-7716.34,0.019221395,0.075386805,0.05616541,0.071008183,0.129965547,0.544229438,2.73363e-05,0.054643298,0.016192112
18460000.0,-39.0,4166.1305,1617.46315,4378.65834,7.06585e-06,-2.072784,5.73527e-07,-0.55376404,7.52401e-08,-0.06162161,-421382.09,-396798.54,-2724845.8,245.498953,859.008413,1008.69876,0.0,5.88317e-06,-3937.1692,-1014.2091,-7716.3649,0.019221395,0.075386805,0.05616541,0.072030075,0.130080383,0.544291126,2.77585e-05,0.054913471,0.016170606
18870000.0,-39.0,4129.22877,1617.23895,4378.42936,6.81721e-06,-2.0424059,5.69365e-07,-0.55179456,7.51819e-08,-0.06130937,-422961.34,-396393.21,-2724445.1,248.344413,859.242704,1008.7296,0.0,5.86604e-06,-3951.0051,-1014.5162,-7716.3897,0.019221395,0.075386805,0.05616541,0.073036375,0.130194501,0.544352776,2.81708e-05,0.055183056,0.016149117
19280000.0,-39.0,4094.04341,1617.01709,4378.20066,6.58434e-06,-2.0129982,5.65252e-07,-0.54984455,7.51238e-08,-0.06099747,-424441.02,-395987.72,-2724044.5,251.091213,859.475299,1008.76041,0.0,5.84902e-06,-3964.3364,-1014.822,-7716.4143,0.019221395,0.075386805,0.05616541,0.074027958,0.130307908,0.544414388,2.85738e-05,0.055452052,0.016127644
19690000.0,-39.0,4060.47472,1616.79751,4377.97222,6.36588e-06,-1.9845422,5.61188e-07,-0.5479137,7.50658e-08,-0.06068589,-425828.24,-395582.06,-2723643.8,253.745533,859.706218,1008.7912,0.0,5.83213e-06,-3977.1978,-1015.1266,-7716.4388,0.019221395,0.075386805,0.05616541,0.075005626,0.13042061,0.544475961,2.89679e-05,0.055720459,0.016106189
20100000.0,-39.0,4028.42703,1616.58019,4377.74406,6.1606e-06,-1.9570129,5.57171e-07,-0.54600171,7.50078e-08,-0.06037465,-427129.42,-395176.24,-2723243.1,256.313027,859.93548,1008.82196,0.0,5.81536e-06,-3989.6207,-1015.4299,-7716.4632,0.019221395,0.075386805,0.056165409,0.075970114,0.130532617,0.544537496,2.93536e-05,0.055988277,0.01608475
10000.0,-32.9,1878.2471,1608.35735,4375.9567,9.79069e-06,-0.00040795,5.40182e-07,-0.4982978,8.29505e-08,-0.09178077,-112517.05,-402237.94,-2716123.9,0.097851803,898.328486,1006.77436,0.045897601,0.003345437,824.912081,-871.75365,-7602.4062,0.030496307,0.075233752,0.044737445,0.023442862,0.182610099,0.550068288,9.25423e-06,0.133807369,0.010222134
420000.0,-32.9,2026.12805,1614.3274,4375.70039,9.12992e-06,-0.01658662,5.71538e-07,-0.51555251,8.28832e-08,-0.09143519,-124544.62,-402309.97,-2715725.5,3.75912224,891.884996,1006.80835,0.036144147,9.13785e-05,-981.00284,-875.66229,-7602.4432,0.028937944,0.075233734,0.04629579,0.024963477,0.169030631,0.550136563,9.40303e-06,0.121246867,0.010211809
830000.0,-32.9,2097.319,1618.53237,4375.4444,9.29481e-06,-0.03460869,5.92754e-07,-0.52797191,8.28159e-08,-0.09109,-132529.76,-402099.14,-2715327.2,7.42187097,887.728668,1006.84232,0.032298715,4.85322e-05,-1374.8017,-880.94884,-7602.4802,0.027626482,0.075233723,0.047607241,0.025345251,0.161142427,0.550204795,9.49125e-06,0.113418586,0.010201488
1240000.0,-32.9,2162.71283,1622.59911,4375.18873,9.54288e-06,-0.05506184,6.12389e-07,-0.53950914,8.27488e-08,-0.0907452,-140119.07,-401875.29,-2714928.8,11.1699131,883.776045,1006.87626,0.02898992,3.38205e-05,-1622.1427,-886.90368,-7602.5169,0.026418107,0.075233716,0.048815609,0.025648812,0.154892001,0.550272983,9.58087e-06,0.106438087,0.010191172
1650000.0,-32.9,2227.47477,1626.65967,4374.93338,9.83962e-06,-0.07839152,6.31334e-07,-0.55063443,8.26817e-08,-0.09040079,-147569.95,-401650.73,-2714530.4,15.032743,879.878023,1006.91018,0.025888148,2.63676e-05,-1806.1214,-893.35519,-7602.5536,0.025295034,0.075233712,0.049938678,0.025945696,0.149699075,0.550341127,9.67761e-06,0.099978872,0.010180859
2060000.0,-32.9,2293.99056,1630.75459,4374.67835,1.01742e-05,-0.10506558,6.49912e-07,-0.56152627,8.26148e-08,-0.09005677,-154990.68,-401428.09,-2714132.0,19.0294251,875.990956,1006.94406,0.022876081,2.18682e-05,-1954.2923,-900.21716,-7602.59,0.024247596,0.075233709,0.050986113,0.02626339,0.145290415,0.550409227,9.78305e-06,0.093928702,0.010170551
2470000.0,-32.9,2363.78328,1634.89815,4374.42364,1.0542e-05,-0.13560199,6.6826e-07,-0.57226249,8.25479e-08,-0.08971313,-162440.48,-401207.89,-2713733.6,23.1750774,872.100244,1006.97792,0.019898957,1.88643e-05,-2079.4339,-907.43249,-7602.6264,0.023268844,0.075233707,0.051964863,0.0266165,0.141502764,0.550477283,9.89802e-06,0.088237978,0.010160246
2880000.0,-32.9,2438.00869,1639.09376,4374.16924,1.0941e-05,-0.17058311,6.86432e-07,-0.58287507,8.24811e-08,-0.08936987,-169955.87,-400990.0,-2713335.1,27.4831871,868.202753,1007.01175,0.016928315,1.67238e-05,-2188.5651,-914.95698,-7602.6626,0.022353189,0.075233706,0.052880517,0.027014316,0.138225513,0.550545295,1.00233e-05,0.082881241,0.010149946
3290000.0,-32.9,2517.64311,1643.3392,4373.91516,1.13701e-05,-0.21066438,7.0444e-07,-0.5933716,8.24144e-08,-0.08902701,-177560.76,-400774.05,-2712936.7,31.9665879,864.300965,1007.04556,0.01394898,1.5128e-05,-2285.9588,-922.7526,-7602.6986,0.021495894,0.075233705,0.053737811,0.027463538,0.135377694,0.550613264,1.01596e-05,0.072168826,0.01013965
3700000.0,-32.9,2603.56052,1647.62863,4373.6614,1.18285e-05,-0.25657823,7.22267e-07,-0.60374511,8.23478e-08,-0.08868452,-185270.92,-400559.56,-2712538.2,36.6378693,860.400635,1007.07933,0.010953391,1.38986e-05,-2374.3981,-930.78419,-7602.7346,0.020692838,0.075233705,0.054540867,0.027969448,0.132896956,0.550681189,1.03079e-05,0.062253714,0.010129358
4110000.0,-32.9,2696.5538,1651.95348,4373.40795,1.23151e-05,-0.30913148,7.39881e-07,-0.61397894,8.22813e-08,-0.08834242,-193095.8,-400345.95,-2712139.6,41.5094865,856.50977,1007.11308,0.007938852,1.29282e-05,-2455.7756,-939.0173,-7602.7704,0.019940388,0.075233705,0.055293317,0.028536457,0.13073359,0.550749071,1.04694e-05,0.053356816,0.010119071
4520000.0,-32.9,2797.31476,1656.30265,4373.15482,1.28279e-05,-0.36919212,7.57235e-07,-0.62404921,8.22149e-08,-0.08800071,-201038.73,-400132.55,-2711741.1,46.5936653,852.638224,1007.1468,0.004906133,1.21479e-05,-2531.4033,-947.4166,-7602.806,0.019235321,0.075233705,0.055998384,0.029168344,0.128846987,0.550816909,1.06454e-05,0.04540062,0.010108787
4930000.0,-32.9,2906.36981,1660.66232,4372.90201,1.33641e-05,-0.43765883,7.74271e-07,-0.6339256,8.21486e-08,-0.08765937,-209095.57,-399918.57,-2711342.6,51.9021328,848.797752,1007.1805,0.001858834,1.15116e-05,-2602.1719,-955.94417,-7602.8415,0.018574779,0.075233705,0.056658926,0.029868297,0.127203419,0.550884704,1.08375e-05,0.038311625,0.010098507
5340000.0,-32.9,3024.29519,1663.17728,4372.6495,1.39251e-05,-0.51575831,7.81743e-07,-0.63866727,8.20823e-08,-0.08731842,-217266.71,-399632.42,-2710944.0,57.462349,846.607651,1007.21416,0.0,1.11643e-05,-2668.4144,-961.32111,-7602.8769,0.01819355,0.075233705,0.057040155,0.030636927,0.126368763,0.550952455,1.10478e-05,0.034489548,0.010088232
5750000.0,-32.9,3152.1456,1662.83362,4372.39732,1.45077e-05,-0.60469334,7.74897e-07,-0.63573611,8.20162e-08,-0.08697784,-225589.21,-399235.76,-2710545.4,63.2908975,846.926759,1007.2478,0.0,1.11257e-05,-2731.3521,-961.68547,-7602.9121,0.01819355,0.075233705,0.057040155,0.031477833,0.126518042,0.551020163,1.12782e-05,0.034737075,0.010077961
6160000.0,-32.9,3289.46138,1662.49446,4372.14544,1.50894e-05,-0.70449875,7.6815e-07,-0.63284137,8.19501e-08,-0.08663765,-234043.86,-398838.82,-2710146.8,69.3585451,847.24308,1007.28142,0.0,1.10875e-05,-2792.2994,-962.04789,-7602.9471,0.01819355,0.075233705,0.057040155,0.032396665,0.126666221,0.551087827,1.15299e-05,0.034984524,0.010067694
6570000.0,-32.9,3435.36624,1662.15973,4371.89388,1.5656e-05,-0.81537313,7.61502e-07,-0.62998233,8.18842e-08,-0.08629784,-242608.79,-398441.6,-2709748.1,75.6621383,847.556656,1007.315,0.0,1.10496e-05,-2851.5062,-962.4084,-7602.9821,0.01819355,0.075233705,0.057040155,0.033393371,0.126813313,0.551155448,1.18053e-05,0.035231867,0.010057431
6980000.0,-32.9,3588.21154,1661.82931,4371.64262,1.61895e-05,-0.93693621,7.54949e-07,-0.6271583,8.18183e-08,-0.08595841,-251254.03,-398044.1,-2709349.5,82.1919424,847.867525,1007.34856,0.0,1.1012e-05,-2909.13,-962.76702,-7603.0169,0.01819355,0.075233705,0.057040155,0.03446654,0.126959331,0.551223026,1.21069e-05,0.035479077,0.010047172
7390000.0,-32.9,3745.43472,1661.50314,4371.39168,1.66687e-05,-1.0680261,7.4849e-07,-0.6243686,8.17525e-08,-0.08561935,-259940.66,-397646.34,-2708950.8,88.9301418,848.175727,1007.38209,0.0,1.09747e-05,-2965.2465,-963.12378,-7603.0516,0.01819355,0.075233705,0.057040155,0.035613085,0.12710429,0.551290561,1.24374e-05,0.035726127,0.010036918
7800000.0,-32.9,3903.51524,1661.18113,4371.14105,1.70701e-05,-1.2065384,7.42122e-07,-0.62161259,8.16868e-08,-0.08528067,-268620.73,-397248.3,-2708552.1,95.8496714,848.481299,1007.4156,0.0,1.09377e-05,-3019.8586,-963.47871,-7603.0861,0.01819355,0.075233705,0.057040155,0.036827991,0.127248203,0.551358053,1.27996e-05,0.035972994,0.010026667
8210000.0,-32.9,4058.09583,1660.86319,4370.89073,1.73702e-05,-1.3493776,7.35845e-07,-0.61888963,8.16212e-08,-0.08494237,-277238.16,-396850.01,-2708153.4,102.913759,848.784279,1007.44908,0.0,1.09011e-05,-3072.9081,-963.83182,-7603.1205,0.01819355,0.075233704,0.057040155,0.038104198,0.127391082,0.551425501,1.31956e-05,0.036219653,0.010016421
8620000.0,-32.9,4204.31507,1660.54925,4370.64072,1.75487e-05,-1.4925881,7.29656e-07,-0.61619909,8.15557e-08,-0.08460444,-285731.02,-396451.45,-2707754.7,110.076559,849.084704,1007.48253,0.0,1.08648e-05,-3124.2901,-964.18314,-7603.1547,0.01819355,0.075233704,0.057040155,0.039432696,0.127532941,0.551492907,1.3627e-05,0.036466081,0.010006179
9030000.0,-32.9,4337.33543,1660.23922,4370.39102,1.75917e-05,-1.6316978,7.23552e-07,-0.61354036,8.14903e-08,-0.08426689,-294035.06,-396052.65,-2707355.9,117.285103,849.382608,1007.51595,0.0,1.08287e-05,-3173.8715,-964.53269,-7603.1888,0.01819355,0.075233704,0.057040155,0.040802882,0.127673791,0.551560269,1.40944e-05,0.036712257,0.009995941
9440000.0,-32.9,4452.96787,1659.93304,4370.14162,1.74942e-05,-1.7622335,7.17534e-07,-0.61091287,8.1425e-08,-0.08392972,-302088.13,-395653.59,-2706957.1,124.482488,849.678028,1007.54935,0.0,1.0793e-05,-3221.5124,-964.88049,-7603.2228,0.018193549,0.075233704,0.057040155,0.04220316,0.127813646,0.551627589,1.45965e-05,0.03695816,0.009985707
9850000.0,-32.9,4548.22986,1659.63062,4369.89254,1.72615e-05,-1.8802897,7.11598e-07,-0.60831602,8.13597e-08,-0.08359292,-309834.74,-395254.28,-2706558.3,131.611837,849.970998,1007.58272,0.0,1.07575e-05,-3267.0867,-965.22657,-7603.2566,0.018193549,0.075233704,0.057040155,0.043621705,0.127952516,0.551694866,1.51301e-05,0.037203769,0.009975477
10260000.0,-32.9,4621.67754,1659.33191,4369.64376,1.69077e-05,-1.9829955,7.05744e-07,-0.60574927,8.12946e-08,-0.08325649,-317229.83,-394854.73,-2706159.5,138.620314,850.26155,1007.61607,0.0,1.07224e-05,-3310.4997,-965.57095,-7603.2903,0.018193549,0.075233704,0.057040155,0.045047248,0.128090415,0.5517621,1.56905e-05,0.037449068,0.009965252
10670000.0,-32.9,4673.43159,1659.03682,4369.39528,1.64538e-05,-2.0687596,6.99969e-07,-0.60321207,8.12295e-08,-0.08292043,-324241.15,-394454.94,-2705760.7,145.462415,850.549719,1007.64938,0.0,1.06875e-05,-3351.6989,-965.91365,-7603.3238,0.018193549,0.075233704,0.057040154,0.04646974,0.128227353,0.551829291,1.62713e-05,0.037694037,0.009955031
11080000.0,-32.9,4704.9278,1658.74529,4369.14711,1.59241e-05,-2.1372576,6.94272e-07,-0.60070388,8.11645e-08,-0.08258475,-330849.83,-394054.92,-2705361.8,152.102036,850.835535,1007.68267,0.0,1.06529e-05,-3390.6772,-966.25469,-7603.3573,0.018193549,0.075233704,0.057040154,0.047880784,0.128363342,0.551896439,1.68656e-05,0.037938661,0.009944813
11490000.0,-32.9,4718.50595,1658.45726,4368.89925,1.53432e-05,-2.1892166,6.88652e-07,-0.59822419,8.10996e-08,-0.08224944,-337049.5,-393654.66,-2704963.0,158.513176,851.119032,1007.71594,0.0,1.06186e-05,-3427.4709,-966.59409,-7603.3905,0.018193549,0.075233703,0.057040154,0.049273823,0.128498394,0.551963545,1.7467e-05,0.038182925,0.009934601
11900000.0,-32.9,4716.96875,1658.17265,4368.65169,1.47332e-05,-2.2260969,6.83107e-07,-0.59577248,8.10348e-08,-0.08191449,-342844.32,-393254.17,-2704564.1,164.679476,851.400241,1007.74918,0.0,1.05846e-05,-3462.1515,-966.93187,-7603.4237,0.018193549,0.075233703,0.057040154,0.050644091,0.128632518,0.552030608,1.80694e-05,0.038426813,0.009924392
12310000.0,-32.9,4703.20844,1657.89141,4368.40444,1.41128e-05,-2.2497662,6.77636e-07,-0.59334826,8.09701e-08,-0.08157992,-348246.5,-392853.46,-2704165.2,170.592978,851.67919,1007.78239,0.0,1.05508e-05,-3494.8173,-967.26804,-7603.4567,0.018193549,0.075233703,0.057040154,0.051988426,0.128765727,0.552097629,1.86681e-05,0.038670312,0.009914187
12720000.0,-32.9,4679.94567,1657.61348,4368.15748,1.34964e-05,-2.262229,6.72237e-07,-0.59095106,8.09055e-08,-0.08124572,-353273.95,-392452.52,-2703766.2,176.252519,851.955912,1007.81557,0.0,1.05173e-05,-3525.5835,-967.60264,-7603.4895,0.018193549,0.075233703,0.057040154,0.053304996,0.12889803,0.552164607,1.92593e-05,0.03891341,0.009903987
13130000.0,-32.9,4649.58082,1657.33879,4367.91084,1.28948e-05,-2.2654361,6.66908e-07,-0.5885804,8.0841e-08,-0.08091188,-357948.0,-392051.36,-2703367.3,181.662075,852.230434,1007.84873,0.0,1.04841e-05,-3554.5744,-967.93567,-7603.5223,0.018193549,0.075233703,0.057040154,0.054593007,0.129029439,0.552231542,1.98403e-05,0.039156095,0.009893791
13540000.0,-32.9,4614.13476,1657.06729,4367.66449,1.23151e-05,-2.2611693,6.61649e-07,-0.58623581,8.07765e-08,-0.08057842,-362291.77,-391649.99,-2702968.3,186.82926,852.502786,1007.88186,0.0,1.04511e-05,-3581.9168,-968.26716,-7603.5549,0.018193549,0.075233703,0.057040154,0.055852437,0.129159963,0.552298435,2.04095e-05,0.039398356,0.009883599
13950000.0,-32.9,4575.24921,1656.79892,4367.41844,1.17618e-05,-2.2509872,6.56459e-07,-0.58391686,8.07121e-08,-0.08024532,-366328.85,-391248.4,-2702569.3,191.764074,852.772996,1007.91497,0.0,1.04184e-05,-3607.7354,-968.59712,-7603.5873,0.018193549,0.075233703,0.057040154,0.057083808,0.129289612,0.552365286,2.09657e-05,0.039640184,0.009873412
14360000.0,-32.9,4534.22075,1656.53363,4367.1727,1.12375e-05,-2.2362112,6.51335e-07,-0.58162311,8.06479e-08,-0.07991259,-370082.38,-390846.6,-2702170.3,196.477923,853.041092,1007.94805,0.0,1.03859e-05,-3632.1499,-968.92558,-7603.6196,0.018193549,0.075233703,0.057040154,0.058288007,0.129418397,0.552432094,2.15083e-05,0.03988157,0.009863228
14770000.0,-32.9,4492.04958,1656.27135,4366.92726,1.0743e-05,-2.2179365,6.46277e-07,-0.57935412,8.05837e-08,-0.07958022,-373574.54,-390444.6,-2701771.3,200.982889,853.3071,1007.9811,0.0,1.03537e-05,-3655.2725,-969.25254,-7603.6518,0.018193549,0.075233702,0.057040154,0.059466141,0.129546327,0.55249886,2.20372e-05,0.040122504,0.009853049
15180000.0,-32.9,4449.4914,1656.01205,4366.68211,1.02782e-05,-2.1970556,6.41284e-07,-0.57710947,8.05196e-08,-0.07924822,-376826.16,-390042.39,-2701372.2,205.291209,853.571048,1008.01412,0.0,1.03217e-05,-3677.2077,-969.57804,-7603.6839,0.018193549,0.075233702,0.057040154,0.060619444,0.129673412,0.552565584,2.25524e-05,0.040362981,0.009842874
15590000.0,-32.9,4407.1057,1655.75565,4366.43727,9.84225e-06,-2.1742865,6.36354e-07,-0.57488877,8.04556e-08,-0.07891658,-379856.56,-389639.98,-2700973.2,209.41492,853.832961,1008.04712,0.0,1.029e-05,-3698.0513,-969.90207,-7603.7158,0.018193548,0.075233702,0.057040154,0.061749197,0.12979966,0.552632265,2.30541e-05,0.040602993,0.009832703
16000000.0,-32.9,4365.29786,1655.50213,4366.19272,9.434e-06,-2.1502006,6.31486e-07,-0.57269161,8.03916e-08,-0.07858531,-382683.55,-389237.37,-2700574.1,213.365626,854.092866,1008.0801,0.0,1.02585e-05,-3717.891,-970.22466,-7603.7475,0.018193548,0.075233702,0.057040154,0.062856687,0.129925083,0.552698905,2.35429e-05,0.040842535,0.009822537
16410000.0,-32.9,4324.35403,1655.25142,4365.94847,9.05189e-06,-2.1252493,6.26679e-07,-0.5705176,8.03278e-08,-0.0782544,-385323.37,-388834.56,-2700175.0,217.154361,854.350788,1008.11304,0.0,1.02272e-05,-3736.8066,-970.54584,-7603.7792,0.018193548,0.075233702,0.057040154,0.063943165,0.130049688,0.552765502,2.4019e-05,0.0410816,0.009812374
16820000.0,-32.9,4284.46937,1655.00348,4365.70452,8.6943e-06,-2.0997863,6.21932e-07,-0.56836636,8.0264e-08,-0.07792386,-387790.84,-388431.56,-2699775.8,220.791515,854.606751,1008.14597,0.0,1.01962e-05,-3754.8704,-970.8656,-7603.8107,0.018193548,0.075233702,0.057040154,0.065009836,0.130173484,0.552832057,2.44832e-05,0.041320185,0.009802216
17230000.0,-32.9,4245.77032,1654.75826,4365.46087,8.35957e-06,-2.0740868,6.17244e-07,-0.56623751,8.02004e-08,-0.07759367,-390099.41,-388028.36,-2699376.7,224.2868,854.86078,1008.17886,0.0,1.01654e-05,-3772.148,-971.18397,-7603.842,0.018193548,0.075233702,0.057040154,0.066057837,0.130296481,0.552898571,2.49358e-05,0.041558287,0.009792062
17640000.0,-32.9,4208.33196,1654.51571,4365.21751,8.04607e-06,-2.0483632,6.12614e-07,-0.56413071,8.01368e-08,-0.07726385,-392261.3,-387624.98,-2698977.5,227.649254,855.112899,1008.21173,0.0,1.01349e-05,-3788.6986,-971.50097,-7603.8733,0.018193548,0.075233702,0.057040153,0.067088241,0.130418687,0.552965042,2.53775e-05,0.0417959,0.009781913
18050000.0,-32.9,4172.19142,1654.2758,4364.97445,7.75224e-06,-2.0227783,6.0804e-07,-0.56204558,8.00733e-08,-0.07693439,-394287.55,-387221.42,-2698578.4,230.887257,855.363131,1008.24457,0.0,1.01046e-05,-3804.576,-971.8166,-7603.9044,0.018193548,0.075233702,0.057040153,0.068102048,0.13054011,0.553031471,2.58087e-05,0.042033024,0.009771768
18460000.0,-32.9,4137.35806,1654.03847,4364.73169,7.47658e-06,-1.9974555,6.03523e-07,-0.55998178,8.00099e-08,-0.07660529,-396188.2,-386817.66,-2698179.2,234.008564,855.6115,1008.27739,0.0,1.00745e-05,-3819.8288,-972.13089,-7603.9353,0.018193548,0.075233701,0.057040153,0.069100187,0.13066076,0.553097859,2.62299e-05,0.042269655,0.009761626
18870000.0,-32.9,4103.82126,1653.80368,4364.48922,7.21771e-06,-1.9724869,5.9906e-07,-0.55793897,7.99466e-08,-0.07627655,-397972.34,-386413.73,-2697779.9,237.020338,855.858027,1008.31018,0.0,1.00446e-05,-3834.5011,-972.44385,-7603.9662,0.018193548,0.075233701,0.057040153,0.070083522,0.130780644,0.553164205,2.66418e-05,0.042505792,0.00975149
19280000.0,-32.9,4071.55628,1653.5714,4364.24704,6.97434e-06,-1.9479404,5.94651e-07,-0.55591682,7.98833e-08,-0.07594816,-399648.23,-386009.62,-2697380.7,239.929195,856.102736,1008.34295,0.0,1.00149e-05,-3848.6328,-972.75549,-7603.9969,0.018193548,0.075233701,0.057040153,0.071052851,0.13089977,0.553230509,2.70446e-05,0.042741435,0.009741357
19690000.0,-32.9,4040.52866,1653.34158,4364.00516,6.74527e-06,-1.9238643,5.90295e-07,-0.553915,7.98202e-08,-0.07562014,-401223.37,-385605.33,-2696981.4,242.741241,856.345648,1008.37569,0.0,9.98545e-06,-3862.2604,-973.06583,-7604.0274,0.018193548,0.075233701,0.057040153,0.072008915,0.131018147,0.553296771,2.74389e-05,0.042976582,0.009731229
20100000.0,-32.9,4010.69752,1653.11418,4363.76357,6.52942e-06,-1.9002921,5.85991e-07,-0.55193319,7.97571e-08,-0.07529247,-402704.59,-385200.87,-2696582.2,245.462114,856.586785,1008.4084,0.0,9.95622e-06,-3875.4169,-973.37488,-7604.0578,0.018193548,0.075233701,0.057040153,0.072952396,0.131135782,0.553362991,2.78251e-05,0.043211233,0.009721105
10000.0,-26.8,1874.58332,1644.87,4364.05699,9.71494e-06,-0.00039476,5.69347e-07,-0.50429814,8.82338e-08,-0.1080233,-100290.66,-392252.58,-2689467.5,0.097096836,895.548486,1006.16521,0.047101888,0.005876987,871.882294,-830.83474,-7492.8382,0.030098915,0.075051744,0.044952829,0.02396317,0.18305097,0.558427801,9.47836e-06,0.122408158,0.006588827
420000.0,-26.8,2026.50435,1650.42193,4363.78513,8.93293e-06,-0.0157973,6.00911e-07,-0.52106566,8.81604e-08,-0.10765891,-111855.66,-392330.61,-2689070.8,3.68280573,889.171224,1006.20137,0.036700489,0.000162119,-917.35899,-834.35472,-7492.8819,0.028539286,0.075051722,0.046512435,0.025615124,0.169974616,0.558501208,9.61511e-06,0.110988849,0.006583785
830000.0,-26.8,2093.93281,1654.25849,4363.51361,9.06756e-06,-0.03280127,6.21713e-07,-0.53283411,8.80871e-08,-0.10729494,-119387.17,-392089.32,-2688674.1,7.25995856,885.1986,1006.2375,0.033003937,8.59833e-05,-1307.114,-839.10073,-7492.9254,0.027229458,0.075051707,0.04782225,0.025997291,0.162454048,0.558574567,9.7037e-06,0.104112935,0.006578744
1240000.0,-26.8,2155.62028,1657.95841,4363.24245,9.27988e-06,-0.0519117,6.40867e-07,-0.54373288,8.80139e-08,-0.1069314,-126584.31,-391832.9,-2688277.3,10.9082448,881.448156,1006.2736,0.029851002,5.98334e-05,-1551.8824,-844.46724,-7492.9688,0.026021979,0.075051698,0.049029719,0.026300448,0.156449121,0.558647878,9.792e-06,0.097997136,0.006573702
1650000.0,-26.8,2216.29622,1661.64567,4362.97163,9.53496e-06,-0.07348302,6.59263e-07,-0.55420519,8.79409e-08,-0.10656827,-133663.24,-391574.12,-2687880.5,14.6543005,877.767037,1006.30967,0.026914595,4.65803e-05,-1733.9977,-850.28557,-7493.012,0.024899392,0.075051691,0.050152299,0.02659453,0.151427389,0.558721141,9.8862e-06,0.092344246,0.006568661
2060000.0,-26.8,2278.03733,1665.35775,4362.70117,9.82166e-06,-0.09787531,6.77228e-07,-0.56442275,8.78679e-08,-0.10620556,-140711.63,-391316.03,-2687483.7,18.5148546,874.108801,1006.34571,0.02407951,3.85734e-05,-1880.6412,-856.47296,-7493.0551,0.023852163,0.075051687,0.051199524,0.026905844,0.147137249,0.558794356,9.98807e-06,0.087050003,0.006563619
2470000.0,-26.8,2342.11901,1669.10807,4362.43105,1.01349e-05,-0.12547526,6.94907e-07,-0.57446437,8.7795e-08,-0.10584328,-147776.81,-391059.41,-2687086.9,22.5026086,870.456357,1006.38172,0.021291299,3.32214e-05,-2004.3933,-862.97634,-7493.098,0.022873372,0.075051684,0.052178312,0.027248165,0.143427792,0.558867524,1.00985e-05,0.082066551,0.006558578
2880000.0,-26.8,2409.46455,1672.90044,4362.16128,1.0472e-05,-0.15670451,7.12365e-07,-0.58436631,8.77223e-08,-0.10548141,-154887.55,-390804.36,-2686690.0,26.6283315,866.804191,1006.4177,0.018520871,2.94017e-05,-2112.1642,-869.75595,-7493.1407,0.021957407,0.075051682,0.053094275,0.027630055,0.140196672,0.558940644,1.0218e-05,0.072393515,0.006553537
3290000.0,-26.8,2480.81066,1676.73383,4361.89185,1.0831e-05,-0.19202295,7.29627e-07,-0.59414215,8.76496e-08,-0.10511996,-162062.27,-390550.69,-2686293.1,30.901757,863.152365,1006.45365,0.015751899,2.65481e-05,-2208.1677,-876.77884,-7493.1834,0.021099474,0.075051681,0.053952206,0.028057473,0.137368998,0.559013716,1.03475e-05,0.062990369,0.006548497
3700000.0,-26.8,2556.77641,1680.60439,4361.62278,1.12104e-05,-0.23192797,7.46689e-07,-0.60379209,8.75771e-08,-0.10475893,-169312.71,-390298.11,-2685896.2,35.3319671,859.504043,1006.48958,0.0129753,2.43438e-05,-2295.1582,-884.01564,-7493.2258,0.020295371,0.07505168,0.054756309,0.028534902,0.134887129,0.55908674,1.04875e-05,0.054490353,0.006543456
