,Compressor suction pressure (barg)
2021-08-07 05:04:00,4.984806615051525
2021-08-07 05:05:00,4.984655867928616
2021-08-07 05:07:00,4.982118995971344
2021-08-07 05:09:00,4.979960672031993
2021-08-07 05:11:00,4.977353748514393
2021-08-07 05:12:00,4.976836961155724
2021-08-07 05:13:00,4.975155890431005
2021-08-07 05:16:00,4.972826999780426
2021-08-07 05:18:00,4.970438410016042
2021-08-07 05:19:00,4.969896118300455
2021-08-07 05:20:00,4.968271423116333
2021-08-07 05:21:00,4.967278477691748
2021-08-07 05:23:00,4.964938886773502
2021-08-07 05:25:00,4.962922887794148
2021-08-07 05:26:00,4.962057109680031
2021-08-07 05:28:00,4.960581131516021
2021-08-07 05:29:00,4.959475418406148
2021-08-07 05:31:00,4.957902374073275
2021-08-07 05:34:00,4.955224399691629
2021-08-07 05:36:00,4.952625147740411
2021-08-07 05:39:00,4.950839198428315
2021-08-07 05:41:00,4.948422797337434
2021-08-07 05:42:00,4.946988455429091
2021-08-07 05:44:00,4.945838328356907
2021-08-07 05:45:00,4.946433038005517
2021-08-07 05:47:00,4.943362460477438
2021-08-07 05:48:00,4.942574860302238
2021-08-07 05:49:00,4.9408223519022885
2021-08-07 05:50:00,4.941323118179315
2021-08-07 05:51:00,4.939938632620062
2021-08-07 05:52:00,4.9388087037339945
2021-08-07 05:53:00,4.937619505017544
2021-08-07 05:55:00,4.935579793043191
2021-08-07 05:58:00,4.933304509104511
2021-08-07 05:59:00,4.934068342098409
2021-08-07 06:01:00,4.931116835972787
2021-08-07 06:02:00,4.930170363068581
2021-08-07 06:04:00,4.928417813178449
2021-08-07 06:05:00,4.9281330424363565
2021-08-07 06:08:00,4.925136768176466
2021-08-07 06:10:00,4.924038424545552
2021-08-07 06:11:00,4.92326194202606
2021-08-07 06:14:00,4.92058059039965
2021-08-07 06:17:00,4.919204302699599
2021-08-07 06:20:00,4.916606936979467
2021-08-07 06:23:00,4.914260771132251
2021-08-07 06:24:00,4.913935543189675
2021-08-07 06:26:00,4.91170177187068
2021-08-07 06:27:00,4.9112839616494
2021-08-07 06:30:00,4.908744392486249
2021-08-07 06:34:00,4.906362958900852
2021-08-07 06:35:00,4.907014089573261
2021-08-07 06:36:00,4.904738325793775
2021-08-07 06:37:00,4.904578353413079
2021-08-07 06:38:00,4.904066833117522
2021-08-07 06:40:00,4.901780867998925
2021-08-07 06:41:00,4.9021883940944155
2021-08-07 06:44:00,4.899784439998574
2021-08-07 06:45:00,4.8985359984690575
2021-08-07 06:47:00,4.89758826140609
2021-08-07 06:48:00,4.897266876255044
2021-08-07 06:49:00,4.897145861520233
2021-08-07 06:50:00,4.896558185618964
2021-08-07 06:51:00,4.894653796737771
2021-08-07 06:52:00,4.8945680041347295
2021-08-07 06:55:00,4.891670682225394
2021-08-07 06:56:00,4.891870731113597
2021-08-07 06:59:00,4.889998021730144
2021-08-07 07:00:00,4.888790861467258
2021-08-07 07:03:00,4.886160600922888
2021-08-07 07:06:00,4.8843710283759165
2021-08-07 07:07:00,4.884359240564669
2021-08-07 07:11:00,4.882458670084536
2021-08-07 07:14:00,4.8798502276144395
2021-08-07 07:15:00,4.880408007484874
2021-08-07 07:16:00,4.8788755312129775
2021-08-07 07:19:00,4.877395335944554
2021-08-07 07:20:00,4.877838273200531
2021-08-07 07:21:00,4.87684224423868
2021-08-07 07:22:00,4.875598968918103
2021-08-07 07:23:00,4.874788889159505
2021-08-07 07:24:00,4.8753344704154005
2021-08-07 07:26:00,4.872421427948216
2021-08-07 07:28:00,4.872915847581829
2021-08-07 07:32:00,4.870300954274863
2021-08-07 07:33:00,4.8692566693442725
2021-08-07 07:36:00,4.867379313563113
2021-08-07 07:37:00,4.868025182028695
2021-08-07 07:41:00,4.8646319874397275
2021-08-07 07:44:00,4.862868016824867
2021-08-07 07:45:00,4.862888847881505
2021-08-07 07:46:00,4.8623629978870175
2021-08-07 07:49:00,4.860391847837935
2021-08-07 07:53:00,4.857915895597674
2021-08-07 07:54:00,4.857968396253727
2021-08-07 07:57:00,4.855575050349745
2021-08-07 07:58:00,4.855748480780461
2021-08-07 07:59:00,4.854982052271997
2021-08-07 08:02:00,4.853025755836478
2021-08-07 08:07:00,4.850727211035696
2021-08-07 08:08:00,4.849379125041915
2021-08-07 08:10:00,4.848394519028585
2021-08-07 08:11:00,4.848461035133934
2021-08-07 08:12:00,4.847587494331954
2021-08-07 08:16:00,4.845958963620981
2021-08-07 08:17:00,4.845840238466277
2021-08-07 08:21:00,4.84334859447811
2021-08-07 08:22:00,4.842754912451907
2021-08-07 08:25:00,4.840801863338989
2021-08-07 08:26:00,4.841229126567275
2021-08-07 08:27:00,4.8410364143021605
2021-08-07 08:28:00,4.8401818379943515
2021-08-07 08:31:00,4.838714787379491
2021-08-07 08:32:00,4.837346856664451
2021-08-07 08:36:00,4.8360941777810345
2021-08-07 08:40:00,4.833560324387011
2021-08-07 08:41:00,4.834261595386127
2021-08-07 08:42:00,4.83306016225252
2021-08-07 08:46:00,4.831309819859478
2021-08-07 08:47:00,4.830955160982193
2021-08-07 08:51:00,4.828321304518535
2021-08-07 08:52:00,4.82903943258787
2021-08-07 08:53:00,4.8281413406155655
2021-08-07 08:56:00,4.825734193915463
2021-08-07 08:57:00,4.826594829672518
2021-08-07 09:02:00,4.823882577580411
2021-08-07 09:03:00,4.823921290797871
2021-08-07 09:04:00,4.823243725873557
2021-08-07 09:06:00,4.8213856834345306
2021-08-07 09:07:00,4.821621966162977
2021-08-07 09:08:00,4.821842901634466
2021-08-07 09:09:00,4.821588551373634
2021-08-07 09:10:00,4.821160003692296
2021-08-07 09:12:00,4.81894928190145
2021-08-07 09:13:00,4.8192230939263565
2021-08-07 09:14:00,4.8182172298036345
2021-08-07 09:17:00,4.816628345464818
2021-08-07 09:18:00,4.816622097546244
2021-08-07 09:19:00,4.816842574466549
2021-08-07 09:20:00,4.815517860631674
2021-08-07 09:23:00,4.814490145422976
2021-08-07 09:24:00,4.813949717213836
2021-08-07 09:25:00,4.8143422175101085
2021-08-07 09:29:00,4.811218672876311
2021-08-07 09:30:00,4.812029719501815
2021-08-07 09:31:00,4.811602355001454
2021-08-07 09:32:00,4.811834706967194
2021-08-07 09:34:00,4.808826780515083
2021-08-07 09:35:00,4.809680928104523
2021-08-07 09:36:00,4.808671631527245
2021-08-07 09:40:00,4.806319731964602
2021-08-07 09:41:00,4.807094487927832
2021-08-07 09:42:00,4.805792579363632
2021-08-07 09:44:00,4.804097944156729
2021-08-07 09:46:00,4.804701959779721
2021-08-07 09:47:00,4.804392417453224
2021-08-07 09:48:00,4.804421581592977
2021-08-07 09:52:00,4.8015012822644225
2021-08-07 09:53:00,4.801155118529723
2021-08-07 09:58:00,4.7989558638462935
2021-08-07 09:59:00,4.799499839828059
2021-08-07 10:03:00,4.796944006124162
2021-08-07 10:04:00,4.796977343086233
2021-08-07 10:05:00,4.797441586101007
2021-08-07 10:06:00,4.796703151290181
2021-08-07 10:09:00,4.7945959491786745
2021-08-07 10:10:00,4.794601247809506
2021-08-07 10:11:00,4.793860556083385
2021-08-07 10:14:00,4.791529530568245
2021-08-07 10:15:00,4.792428651650781
2021-08-07 10:16:00,4.792348214909195
2021-08-07 10:17:00,4.79248911989154
2021-08-07 10:18:00,4.79092068949469
2021-08-07 10:20:00,4.7898310136244655
2021-08-07 10:21:00,4.790149708581535
2021-08-07 10:22:00,4.789883345050408
2021-08-07 10:23:00,4.7887915990861405
2021-08-07 10:27:00,4.786569165688702
2021-08-07 10:28:00,4.787446008415598
2021-08-07 10:30:00,4.787666636398079
2021-08-07 10:33:00,4.78424153896485
2021-08-07 10:34:00,4.7842609117908985
2021-08-07 10:38:00,4.782566646743345
2021-08-07 10:39:00,4.782223357347017
2021-08-07 10:40:00,4.782553119702105
2021-08-07 10:41:00,4.781906194858834
2021-08-07 10:43:00,4.779949174578903
2021-08-07 10:45:00,4.780432867558917
2021-08-07 10:46:00,4.779825928040217
2021-08-07 10:47:00,4.780067205083849
2021-08-07 10:48:00,4.779279535673836
2021-08-07 10:50:00,4.777322198325964
2021-08-07 10:51:00,4.777653553259288
2021-08-07 10:52:00,4.777890746942379
2021-08-07 10:53:00,4.777263000377145
2021-08-07 10:54:00,4.777994628955352
2021-08-07 10:59:00,4.774358947720941
2021-08-07 11:00:00,4.775568722781138
2021-08-07 11:01:00,4.775150076335025
2021-08-07 11:02:00,4.774676428752211
2021-08-07 11:05:00,4.7728731445036425
2021-08-07 11:06:00,4.772547843545064
2021-08-07 11:07:00,4.772689180934866
2021-08-07 11:14:00,4.769090480998561
2021-08-07 11:19:00,4.767778425410532
2021-08-07 11:20:00,4.767936133009165
2021-08-07 11:21:00,4.767703084245545
2021-08-07 11:22:00,4.768017604422218
2021-08-07 11:26:00,4.765565848121456
2021-08-07 11:27:00,4.765341058194602
2021-08-07 11:28:00,4.765868333177094
2021-08-07 11:29:00,4.764605808189246
2021-08-07 11:35:00,4.7628547381380875
2021-08-07 11:36:00,4.7626804473394335
2021-08-07 11:37:00,4.763274146038756
2021-08-07 11:40:00,4.75996981253119
2021-08-07 11:41:00,4.761123808313774
2021-08-07 11:42:00,4.760130610479299
2021-08-07 11:43:00,4.760730764979175
2021-08-07 11:44:00,4.760616100328021
2021-08-07 11:45:00,4.760290795395459
2021-08-07 11:51:00,4.75781996558277
2021-08-07 11:52:00,4.758360228963453
2021-08-07 11:53:00,4.758239981909994
2021-08-07 11:54:00,4.756995066579915
2021-08-07 11:58:00,4.755711631646315
2021-08-07 11:59:00,4.755604372021665
2021-08-07 12:00:00,4.755018571164482
2021-08-07 12:05:00,4.753143609784186
2021-08-07 12:06:00,4.752929690089151
2021-08-07 12:07:00,4.7535382522250975
2021-08-07 12:08:00,4.751945472864284
2021-08-07 12:13:00,4.750428878854913
2021-08-07 12:14:00,4.750640931093555
2021-08-07 12:15:00,4.751046024446231
2021-08-07 12:16:00,4.75002858349964
2021-08-07 12:22:00,4.748582687239983
2021-08-07 12:23:00,4.748109888809684
2021-08-07 12:24:00,4.748645095061787
2021-08-07 12:25:00,4.7470766353079
2021-08-07 12:28:00,4.745391997378387
2021-08-07 12:29:00,4.746324746420318
2021-08-07 12:31:00,4.745685634733077
2021-08-07 12:32:00,4.745951482263898
2021-08-07 12:33:00,4.7453007276953425
2021-08-07 12:38:00,4.743297040197864
2021-08-07 12:39:00,4.743752098923455
2021-08-07 12:40:00,4.743595197319464
2021-08-07 12:41:00,4.74316478789583
2021-08-07 12:42:00,4.743728192258755
2021-08-07 12:43:00,4.742755148024686
2021-08-07 12:47:00,4.740372016286634
2021-08-07 12:48:00,4.741271260608323
2021-08-07 12:49:00,4.741035526898895
2021-08-07 12:56:00,4.73831323641655
2021-08-07 12:57:00,4.73852442009208
2021-08-07 12:59:00,4.7393459758857555
2021-08-07 13:00:00,4.738135800263819
2021-08-07 13:02:00,4.737414610635311
2021-08-07 13:03:00,4.73589851278398
2021-08-07 13:04:00,4.73599931581098
2021-08-07 13:05:00,4.736368703405371
2021-08-07 13:06:00,4.736259967795422
2021-08-07 13:07:00,4.735812397750174
2021-08-07 13:11:00,4.733264985227583
2021-08-07 13:12:00,4.733840226423723
2021-08-07 13:13:00,4.733891069387879
2021-08-07 13:14:00,4.733472934464039
2021-08-07 13:15:00,4.733885542620347
2021-08-07 13:20:00,4.730405414150914
2021-08-07 13:21:00,4.7320140581203995
2021-08-07 13:23:00,4.731276743932055
2021-08-07 13:24:00,4.731092339045718
2021-08-07 13:26:00,4.731411249388584
2021-08-07 13:31:00,4.728823187721516
2021-08-07 13:32:00,4.728811626942861
2021-08-07 13:33:00,4.728690008939141
2021-08-07 13:34:00,4.728896310820022
2021-08-07 13:40:00,4.725936592343578
2021-08-07 13:41:00,4.726501582878425
2021-08-07 13:42:00,4.726213272635746
2021-08-07 13:43:00,4.7259040322331884
2021-08-07 13:45:00,4.723940660031315
2021-08-07 13:48:00,4.723952471308586
2021-08-07 13:49:00,4.724274161879243
2021-08-07 13:50:00,4.723611032149236
2021-08-07 13:51:00,4.724351177466755
2021-08-07 13:52:00,4.724044956815233
2021-08-07 13:53:00,4.722537925753266
2021-08-07 13:56:00,4.721162256941545
2021-08-07 13:57:00,4.721682554268559
2021-08-07 13:58:00,4.721293014686001
2021-08-07 13:59:00,4.7218464619795615
2021-08-07 14:00:00,4.720462630169693
2021-08-07 14:06:00,4.718491551040545
2021-08-07 14:07:00,4.7190304740150575
2021-08-07 14:08:00,4.719029329959495
2021-08-07 14:09:00,4.718865020523389
2021-08-07 14:14:00,4.716102131259849
2021-08-07 14:15:00,4.716657710634737
2021-08-07 14:16:00,4.716594737879005
2021-08-07 14:17:00,4.716744977032333
2021-08-07 14:18:00,4.715674477622096
2021-08-07 14:22:00,4.713320373990381
2021-08-07 14:23:00,4.714847440139668
2021-08-07 14:25:00,4.713739734218603
2021-08-07 14:26:00,4.7133856515197445
2021-08-07 14:32:00,4.710858206296592
2021-08-07 14:33:00,4.7120688733018055
2021-08-07 14:34:00,4.711507572023648
2021-08-07 14:35:00,4.712105248584754
2021-08-07 14:36:00,4.710415217856503
2021-08-07 14:40:00,4.7089198494446585
2021-08-07 14:41:00,4.7092799153034255
2021-08-07 14:42:00,4.709461032483801
2021-08-07 14:43:00,4.708957847980856
2021-08-07 14:44:00,4.709953896469205
2021-08-07 14:45:00,4.708087037915824
2021-08-07 14:50:00,4.706952480553521
2021-08-07 14:51:00,4.706811138030724
2021-08-07 14:52:00,4.706917653305508
2021-08-07 14:53:00,4.706735549096507
2021-08-07 14:59:00,4.703962992214602
2021-08-07 15:00:00,4.704359839180512
2021-08-07 15:01:00,4.704380225563614
2021-08-07 15:02:00,4.704140524503775
2021-08-07 15:05:00,4.70120378236598
2021-08-07 15:06:00,4.7023776850475505
2021-08-07 15:07:00,4.7021311267789425
2021-08-07 15:09:00,4.7018065296068645
2021-08-07 15:10:00,4.701899285259114
2021-08-07 15:12:00,4.702390063521179
2021-08-07 15:16:00,4.699040924842071
2021-08-07 15:17:00,4.6996520777857755
2021-08-07 15:18:00,4.699246118920474
2021-08-07 15:26:00,4.696404567720028
2021-08-07 15:27:00,4.697150368978663
2021-08-07 15:28:00,4.6969346429625
2021-08-07 15:30:00,4.696247319374365
2021-08-07 15:33:00,4.693964763557601
2021-08-07 15:36:00,4.694307065319381
2021-08-07 15:37:00,4.69414118261233
2021-08-07 15:38:00,4.695070649672183
2021-08-07 15:45:00,4.691386066312548
2021-08-07 15:46:00,4.6923259534193456
2021-08-07 15:47:00,4.692172235875297
2021-08-07 15:48:00,4.69219662513317
2021-08-07 15:49:00,4.691570222404725
2021-08-07 15:55:00,4.689358941057154
2021-08-07 15:56:00,4.689815340838499
2021-08-07 15:57:00,4.688519527134919
2021-08-07 16:05:00,4.68720633548488
2021-08-07 16:06:00,4.687181062471121
2021-08-07 16:07:00,4.687134252680968
2021-08-07 16:13:00,4.684999976508665
2021-08-07 16:14:00,4.684839188221756
2021-08-07 16:15:00,4.684894553474373
2021-08-07 16:16:00,4.684094532379821
2021-08-07 16:23:00,4.681244442715095
2021-08-07 16:29:00,4.679208061896813
2021-08-07 16:30:00,4.680008286521434
2021-08-07 16:31:00,4.6803259940160205
2021-08-07 16:32:00,4.6789582957946
2021-08-07 16:38:00,4.67773854361201
2021-08-07 16:39:00,4.677133223637712
2021-08-07 16:40:00,4.67784888014923
2021-08-07 16:41:00,4.677514482051612
2021-08-07 16:43:00,4.677069875937258
2021-08-07 16:47:00,4.675781750533099
2021-08-07 16:49:00,4.674767294753416
2021-08-07 16:50:00,4.6752343937374485
2021-08-07 16:51:00,4.675284429055652
2021-08-07 16:57:00,4.672299979940868
2021-08-07 16:58:00,4.672831841302861
2021-08-07 16:59:00,4.672765713983354
2021-08-07 17:00:00,4.672622462687478
2021-08-07 17:01:00,4.672418308890449
2021-08-07 17:05:00,4.669804197823505
2021-08-07 17:07:00,4.67017446204278
2021-08-07 17:08:00,4.6703298572912155
2021-08-07 17:09:00,4.669616435793282
2021-08-07 17:17:00,4.667579554030716
2021-08-07 17:18:00,4.667625838556944
2021-08-07 17:19:00,4.668041804962045
2021-08-07 17:20:00,4.667068313534598
2021-08-07 17:25:00,4.66496915092029
2021-08-07 17:26:00,4.665211431301093
2021-08-07 17:27:00,4.665436256451838
2021-08-07 17:34:00,4.663112933608142
2021-08-07 17:35:00,4.662532025964253
2021-08-07 17:36:00,4.663062771179411
2021-08-07 17:37:00,4.663006871870628
2021-08-07 17:38:00,4.662893743976614
2021-08-07 17:45:00,4.660522770739204
2021-08-07 17:46:00,4.659789578604363
2021-08-07 17:49:00,4.659625459604334
2021-08-07 17:51:00,4.65783506215919
2021-08-07 17:52:00,4.65808411436799
2021-08-07 17:53:00,4.657982020324071
2021-08-07 17:54:00,4.658038300505516
2021-08-07 17:55:00,4.657801779111287
2021-08-07 17:56:00,4.658061018556679
2021-08-07 17:58:00,4.657583863627535
2021-08-07 18:02:00,4.65496358298891
2021-08-07 18:03:00,4.655949090820598
2021-08-07 18:04:00,4.655272190117541
2021-08-07 18:05:00,4.655174164184094
2021-08-07 18:11:00,4.652524161947601
2021-08-07 18:12:00,4.653383778687409
2021-08-07 18:13:00,4.652917402752582
2021-08-07 18:14:00,4.6532363258220855
2021-08-07 18:15:00,4.652974726307248
2021-08-07 18:22:00,4.650578822450825
2021-08-07 18:23:00,4.650793680118179
2021-08-07 18:24:00,4.649427171593415
2021-08-07 18:30:00,4.647852209181123
2021-08-07 18:31:00,4.648039102431796
2021-08-07 18:32:00,4.648509574465153
2021-08-07 18:33:00,4.647007597094531
2021-08-07 18:40:00,4.645313412584679
2021-08-07 18:41:00,4.645854077538818
2021-08-07 18:42:00,4.645728609318236
2021-08-07 18:43:00,4.645789753463967
2021-08-07 18:44:00,4.645281928942466
2021-08-07 18:48:00,4.642513299129033
2021-08-07 18:49:00,4.643766962432908
2021-08-07 18:51:00,4.6432062092472295
2021-08-07 18:52:00,4.643544748900998
2021-08-07 18:54:00,4.644036245378446
2021-08-07 18:59:00,4.6411298685591555
2021-08-07 19:00:00,4.640712380764272
2021-08-07 19:01:00,4.640965993193165
2021-08-07 19:02:00,4.641153410296198
2021-08-07 19:03:00,4.640628701555758
2021-08-07 19:07:00,4.638175944710144
2021-08-07 19:08:00,4.638458654960897
2021-08-07 19:09:00,4.6384925209577625
2021-08-07 19:10:00,4.638833195828138
2021-08-07 19:11:00,4.638291184861454
2021-08-07 19:12:00,4.638147981305669
2021-08-07 19:14:00,4.637732681567332
2021-08-07 19:18:00,4.635755100891945
2021-08-07 19:19:00,4.636286973734561
2021-08-07 19:20:00,4.635910776358294
2021-08-07 19:21:00,4.63587920421998
2021-08-07 19:22:00,4.636113823867439
2021-08-07 19:27:00,4.63359130454236
2021-08-07 19:28:00,4.634191952706048
2021-08-07 19:29:00,4.633132282524825
2021-08-07 19:30:00,4.633689877475767
2021-08-07 19:32:00,4.634356531436506
2021-08-07 19:33:00,4.6322581026007885
2021-08-07 19:37:00,4.631167257238085
2021-08-07 19:38:00,4.630972494220091
2021-08-07 19:39:00,4.630597088203499
2021-08-07 19:47:00,4.628177005551323
2021-08-07 19:48:00,4.628771617826104
2021-08-07 19:49:00,4.628818208191768
2021-08-07 19:50:00,4.628188646728616
2021-08-07 19:56:00,4.626187312315361
2021-08-07 19:57:00,4.626464317849941
2021-08-07 19:58:00,4.626363827550534
2021-08-07 20:03:00,4.623245822429163
2021-08-07 20:05:00,4.623606720383979
2021-08-07 20:06:00,4.623937408609482
2021-08-07 20:07:00,4.6237112527339175
2021-08-07 20:08:00,4.623709761000961
2021-08-07 20:13:00,4.6216968122584055
2021-08-07 20:14:00,4.620994277767078
2021-08-07 20:15:00,4.621617878372186
2021-08-07 20:16:00,4.6203467270258605
2021-08-07 20:24:00,4.619020507774739
2021-08-07 20:25:00,4.619137875816165
2021-08-07 20:26:00,4.617718910341953
2021-08-07 20:31:00,4.615799915496753
2021-08-07 20:32:00,4.616551841018796
2021-08-07 20:33:00,4.616740473734844
2021-08-07 20:34:00,4.61610336038226
2021-08-07 20:36:00,4.616029375266511
2021-08-07 20:39:00,4.61722740457962
2021-08-07 20:40:00,4.614401333660298
2021-08-07 20:42:00,4.613714875994141
2021-08-07 20:43:00,4.61428561104154
2021-08-07 20:44:00,4.613904993081097
2021-08-07 20:45:00,4.614203816153198
2021-08-07 20:46:00,4.613642065048187
2021-08-07 20:52:00,4.611267638514946
2021-08-07 20:53:00,4.611958037584146
2021-08-07 21:00:00,4.608228746250353
2021-08-07 21:01:00,4.609276882105227
2021-08-07 21:02:00,4.608984029029874
2021-08-07 21:03:00,4.608997058590391
2021-08-07 21:07:00,4.60680404561072
2021-08-07 21:09:00,4.606513755766808
2021-08-07 21:10:00,4.606915118467568
2021-08-07 21:11:00,4.606296090701038
2021-08-07 21:12:00,4.607079101129609
2021-08-07 21:16:00,4.603876295088934
2021-08-07 21:17:00,4.604900213005378
2021-08-07 21:18:00,4.603813328849573
2021-08-07 21:19:00,4.604366107973844
2021-08-07 21:20:00,4.60416955458943
2021-08-07 21:21:00,4.604599409922436
2021-08-07 21:22:00,4.603402252939761
2021-08-07 21:28:00,4.601126853559385
2021-08-07 21:29:00,4.601668916531422
2021-08-07 21:30:00,4.602151921486836
2021-08-07 21:31:00,4.601756928028251
2021-08-07 21:37:00,4.599383768345894
2021-08-07 21:38:00,4.59914792319715
2021-08-07 21:45:00,4.596836224527701
2021-08-07 21:46:00,4.597069520116653
2021-08-07 21:47:00,4.595884766938464
2021-08-07 21:54:00,4.593555048878712
2021-08-07 21:55:00,4.59461219841972
2021-08-07 21:56:00,4.59464116377333
2021-08-07 22:02:00,4.591188839315974
2021-08-07 22:03:00,4.592566011377977
2021-08-07 22:04:00,4.591909968721999
2021-08-07 22:05:00,4.5920460776968355
2021-08-07 22:06:00,4.592262708405622
2021-08-07 22:07:00,4.592271656300943
2021-08-07 22:08:00,4.590761334499218
2021-08-07 22:13:00,4.589646542124072
2021-08-07 22:14:00,4.589971950148236
2021-08-07 22:15:00,4.5887223575605685
2021-08-07 22:21:00,4.5871472682158485
2021-08-07 22:22:00,4.5870801808206245
2021-08-07 22:23:00,4.587357901104164
2021-08-07 22:24:00,4.586932940009539
2021-08-07 22:26:00,4.587392210438075
2021-08-07 22:27:00,4.585936335043847
2021-08-07 22:29:00,4.584604891851442
2021-08-07 22:30:00,4.584622918023251
2021-08-07 22:31:00,4.584927846974403
2021-08-07 22:32:00,4.58472743912822
2021-08-07 22:34:00,4.584452051014932
2021-08-07 22:37:00,4.582086847265418
2021-08-07 22:39:00,4.581640774928837
2021-08-07 22:40:00,4.582601610409984
2021-08-07 22:41:00,4.582199142123317
2021-08-07 22:45:00,4.579155266468192
2021-08-07 22:46:00,4.58013272184626
2021-08-07 22:47:00,4.579638199726789
2021-08-07 22:48:00,4.580063484979935
2021-08-07 22:49:00,4.578828604880087
2021-08-07 22:54:00,4.576634444559957
2021-08-07 22:55:00,4.577478869726382
2021-08-07 22:56:00,4.5776958774487975
2021-08-07 22:57:00,4.5761312803044865
2021-08-07 23:02:00,4.574746486611834
2021-08-07 23:03:00,4.574871193886017
2021-08-07 23:04:00,4.574660291044094
2021-08-07 23:05:00,4.574898631866696
2021-08-07 23:11:00,4.571888970794196
2021-08-07 23:12:00,4.5726341654525875
2021-08-07 23:13:00,4.572617452031146
2021-08-07 23:14:00,4.5725409116007
2021-08-07 23:15:00,4.572491292908921
2021-08-07 23:16:00,4.571754889270595
2021-08-07 23:18:00,4.570091824758732
2021-08-07 23:22:00,4.569681520570872
2021-08-07 23:23:00,4.570470078659452
2021-08-07 23:24:00,4.570000674079217
2021-08-07 23:25:00,4.570219706932201
2021-08-07 23:26:00,4.569800190783284
2021-08-07 23:31:00,4.5675601332953075
2021-08-07 23:34:00,4.567130235865424
2021-08-07 23:35:00,4.567865130936
2021-08-07 23:36:00,4.567633045530975
2021-08-07 23:37:00,4.567865792306637
2021-08-07 23:38:00,4.567745679144181
2021-08-07 23:39:00,4.566331064461313
2021-08-07 23:43:00,4.565299567560374
2021-08-07 23:44:00,4.564952008323978
2021-08-07 23:45:00,4.565347922974847
2021-08-07 23:46:00,4.56529695046724
2021-08-07 23:47:00,4.564008519915853
2021-08-07 23:51:00,4.562743669964634
2021-08-07 23:52:00,4.562899163475257
2021-08-07 23:53:00,4.562249059750103
2021-08-07 23:58:00,4.560481290713628
2021-08-07 23:59:00,4.56035573175713
2021-08-08 00:00:00,4.56034849122055
2021-08-08 00:01:00,4.560374179094623
2021-08-08 00:06:00,4.557018827501382
2021-08-08 00:07:00,4.558234165292352
2021-08-08 00:08:00,4.55776068470686
2021-08-08 00:09:00,4.558134168744032
2021-08-08 00:10:00,4.5579399054964265
2021-08-08 00:11:00,4.557972835972634
2021-08-08 00:12:00,4.5574251959247825
2021-08-08 00:14:00,4.556972373001103
2021-08-08 00:15:00,4.5553472875334755
2021-08-08 00:19:00,4.555503655725972
2021-08-08 00:20:00,4.555598723884185
2021-08-08 00:21:00,4.554512874499527
2021-08-08 00:29:00,4.552482796513502
2021-08-08 00:30:00,4.552885130314737
2021-08-08 00:31:00,4.553057811458542
2021-08-08 00:32:00,4.553163493457139
2021-08-08 00:33:00,4.553193099525591
2021-08-08 00:34:00,4.552559933329461
2021-08-08 00:35:00,4.553625029673158
2021-08-08 00:37:00,4.553537630689374
2021-08-08 00:40:00,4.55032977529699
2021-08-08 00:41:00,4.549049969707186
2021-08-08 00:43:00,4.547167130016583
2021-08-08 00:47:00,4.54541433396998
2021-08-08 00:48:00,4.545831408566817
2021-08-08 00:49:00,4.545718100094211
2021-08-08 00:50:00,4.5454982290013755
2021-08-08 00:51:00,4.545912966326724
2021-08-08 00:57:00,4.542827249130729
2021-08-08 00:58:00,4.54323333972899
2021-08-08 00:59:00,4.543355499336966
2021-08-08 01:00:00,4.543297732250388
2021-08-08 01:01:00,4.543469741718533
2021-08-08 01:02:00,4.542876862250387
2021-08-08 01:03:00,4.543383987888156
2021-08-08 01:04:00,4.543595999351554
2021-08-08 01:09:00,4.543270578782485
2021-08-08 01:13:00,4.540523907632162
2021-08-08 01:14:00,4.54104170264079
2021-08-08 01:15:00,4.540564072839302
2021-08-08 01:16:00,4.540253307581864
2021-08-08 01:20:00,4.537961137275779
2021-08-08 01:21:00,4.53764562636663
2021-08-08 01:25:00,4.535746785784448
2021-08-08 01:26:00,4.535830065034693
2021-08-08 01:27:00,4.535021748810381
2021-08-08 01:31:00,4.532832971653819
2021-08-08 01:32:00,4.533701212297004
2021-08-08 01:36:00,4.530212878826988
2021-08-08 01:37:00,4.531275252999131
2021-08-08 01:38:00,4.531162896353593
2021-08-08 01:39:00,4.530842790613727
2021-08-08 01:40:00,4.53128925717836
2021-08-08 01:41:00,4.529805890343063
2021-08-08 01:46:00,4.5277291983069965
2021-08-08 01:47:00,4.528770555875772
2021-08-08 01:48:00,4.528599801777199
2021-08-08 01:49:00,4.528149855211818
2021-08-08 01:51:00,4.529061993416866
2021-08-08 01:56:00,4.52526323592583
2021-08-08 01:57:00,4.526213694073174
2021-08-08 01:58:00,4.526533560377254
2021-08-08 01:59:00,4.525907165836741
2021-08-08 02:01:00,4.526571983413611
2021-08-08 02:02:00,4.526225471914049
2021-08-08 02:03:00,4.5254941725992
2021-08-08 02:08:00,4.5237580434475095
2021-08-08 02:11:00,4.523175897718354
2021-08-08 02:12:00,4.523759088981288
2021-08-08 02:13:00,4.523676080905798
2021-08-08 02:14:00,4.523461555603303
2021-08-08 02:24:00,4.521177415571354
2021-08-08 02:25:00,4.521349172002111
2021-08-08 02:26:00,4.521123999615216
2021-08-08 02:27:00,4.521413810597105
2021-08-08 02:30:00,4.518623860453573
2021-08-08 02:33:00,4.51956953737663
